date,RM,MP
1936-10-31,0.07115123703550008,0.07087349991679548
1936-11-30,0.0330231491553965,0.0330231491553965
1936-12-31,0.0027747403655362657,0.0027747403655362657
1937-01-31,0.033227430700802696,0.033227430700802696
1937-02-28,0.013187726801245025,0.012964976854591415
1937-03-31,-0.002559874989330302,-0.0028192135136756447
1937-04-30,-0.07501761604291546,-0.07525882506728077
1937-05-31,-0.007082793737497983,-0.007797697835480122
1937-06-30,-0.04222319734098878,-0.04247261249772538
1937-07-31,0.08998686852086135,0.08971533303539303
1937-08-31,-0.0486296870191949,-0.04887749302351263
1937-09-30,-0.13569766620737322,-0.13591503793226756
1937-10-31,-0.09361800968439327,-0.09384559285873806
1937-11-30,-0.0832296834987265,-0.0834413872796439
1937-12-31,-0.04154107123451667,-0.04154107123451667
1938-01-31,0.00651417224436579,0.00651417224436579
1938-02-28,0.05808326325109525,0.05808326325109525
1938-03-31,-0.23892800156533334,-0.23892800156533334
1938-04-30,0.14570743710262235,0.14570743710262235
1938-05-31,-0.03918275997617848,-0.03918275997617848
1938-06-30,0.23854695394971848,0.23854695394971848
1938-07-31,0.07201730950369045,0.07201730950369045
1938-08-31,-0.02728892582476461,-0.02728892582476461
1938-09-30,0.009032477418698726,0.008780273107537928
1938-10-31,0.07903284423078816,0.07903284423078816
1938-11-30,-0.018248986635990616,-0.017570766779595126
1938-12-31,0.04219365807685649,0.04219365807685649
1939-01-31,-0.06044460976675925,-0.06044460976675925
1939-02-28,0.0352369073266674,0.0352369073266674
1939-03-31,-0.1212476888587517,-0.1212476888587517
1939-04-30,-0.002827865575843025,-0.002827865575843025
1939-05-31,0.06897442464531744,0.06897442464531744
1939-06-30,-0.054133843819614835,-0.054133843819614835
1939-07-31,0.10229275542246064,0.10229275542246064
1939-08-31,-0.06707483689016269,-0.06707483689016269
1939-09-30,0.1618808312339013,0.1618808312339013
1939-10-31,-0.004218079380294615,-0.004218079380294615
1939-11-30,-0.03735031103734676,-0.03735031103734676
1939-12-31,0.029757329157735546,0.029757329157735546
1940-01-31,-0.024349693046507026,-0.024349693046507026
1940-02-29,0.014744742763031393,0.014744742763031393
1940-03-31,0.01871845095592195,0.01871845095592195
1940-04-30,0.0008613241701427299,0.0008613241701427299
1940-05-31,-0.22146854082028533,-0.2212640724556031
1940-06-30,0.0667990375973988,0.0667990375973988
1940-07-31,0.0319543007234937,0.0319543007234937
1940-08-31,0.024633962492450312,0.024633962492450312
1940-09-30,0.023196277937807208,0.023196277937807208
1940-10-31,0.030186451810507275,0.030186451810507275
1940-11-30,-0.016855442498946327,-0.016855442498946327
1940-12-31,0.006609086813666121,0.006609086813666121
1941-01-31,-0.041339614007327774,-0.041339614007327774
1941-02-28,-0.013762571545664626,-0.013762571545664626
1941-03-31,0.009548248251395997,0.009548248251395997
1941-04-30,-0.05403244333742285,-0.05403244333742285
1941-05-31,0.01316483356032605,0.01316483356032605
1941-06-30,0.05856283530682016,0.05856283530682016
1941-07-31,0.059540945747016405,0.05926610737073568
1941-08-31,-0.001121201828696572,-0.001121201828696572
1941-09-30,-0.007694752961494689,-0.007694752961494689
1941-10-31,-0.05290761651162734,-0.05290761651162734
1941-11-30,-0.020482875661764877,-0.020482875661764877
1941-12-31,-0.046895247795065376,-0.046895247795065376
1942-01-31,0.008902917865376336,0.008640717167306189
1942-02-28,-0.02353306634753949,-0.023748103532201137
1942-03-31,-0.06519601712350387,-0.06519601712350387
1942-04-30,-0.04360414184321837,-0.04360414184321837
1942-05-31,0.0603909206850366,0.06012647071697663
1942-06-30,0.025399611850985382,0.025133293117123756
1942-07-31,0.03494743703654146,0.03467873289123369
1942-08-31,0.018468592212584456,0.01820400780225495
1942-09-30,0.027092180013747136,0.026835710570987548
1942-10-31,0.06915320384674306,0.06887596754430314
1942-11-30,0.0010616599892039336,0.0008414568953807322
1942-12-31,0.05167644290315798,0.05140356745966912
1943-01-31,0.07339169095916143,0.07312413140299157
1943-02-28,0.060586768215479925,0.060354083471935605
1943-03-31,0.062353468697129655,0.062067306504040465
1943-04-30,0.007323387194845488,0.007071649070142794
1943-05-31,0.05738919839058454,0.057125467362774796
1943-06-30,0.017219621445745847,0.01695534670388188
1943-07-31,-0.04758815973652475,-0.047836230108407984
1943-08-31,0.013423369804476115,0.013160041108519538
1943-09-30,0.02413252076153527,0.023876760067281344
1943-10-31,-0.01151693791304309,-0.011764146486268001
1943-11-30,-0.059875803710033426,-0.060092597991526886
1943-12-31,0.06438132875280678,0.06410528360697865
1944-01-31,0.018057639318749708,0.01780333513340171
1944-02-29,0.0034111646360630576,0.003180437931572966
1944-03-31,0.02474681445252469,0.024470416364994474
1944-04-30,-0.016484679029271643,-0.016720861915087926
1944-05-31,0.05100931808291942,0.050736610978331376
1944-06-30,0.05714429337883287,0.05687005448060467
1944-07-31,-0.015230429480229346,-0.015476747468435192
1944-08-31,0.015604040276098852,0.015350324729265452
1944-09-30,0.0005663623194642753,0.0003262548371631979
1944-10-31,0.0021343367789381507,0.001883852213991899
1944-11-30,0.016731501921381398,0.01649784639231333
1944-12-31,0.04126979660345431,0.04100992776917756
1945-01-31,0.020176387175453225,0.01991137449185376
1945-02-28,0.06461119797567472,0.06437767170895081
1945-03-31,-0.03923047054521589,-0.039480631953996426
1945-04-30,0.07845847255911376,0.07820048169039362
1945-05-31,0.018169303766421896,0.017904792637613687
1945-06-30,0.004524187239307809,0.004263085299575975
1945-07-31,-0.022369855157689855,-0.022575365402693892
1945-08-31,0.06210611338371219,0.06188372416137766
1945-09-30,0.04841293218326803,0.04817231393293109
1945-10-31,0.038625795546144426,0.03837694318376639
1945-11-30,0.05502021281162839,0.05477814341956311
1945-12-31,0.013524812410736553,0.013281722739554747
1946-01-31,0.06359174702522474,0.06331589204317312
1946-02-28,-0.05840652565165083,-0.05860483328347743
1946-03-31,0.05805796153225362,0.05778349011358874
1946-04-30,0.04236179782787586,0.04210166680868732
1946-05-31,0.040182963303005304,0.039923353082493396
1946-06-30,-0.03872515019571987,-0.03891777324504764
1946-07-31,-0.02635951247692314,-0.02657395956134667
1946-08-31,-0.06487317304020268,-0.06507951617362018
1946-09-30,-0.1022855729221892,-0.10246613700868212
1946-10-31,-0.014126049974596433,-0.014382511272246767
1946-11-30,0.0006301593583131204,0.0004000292488299806
1946-12-31,0.05040477832042711,0.050142713178176646
1947-01-31,0.013124072524548058,0.012860816713948564
1947-02-28,-0.01176939942284605,-0.011986909574341564
1947-03-31,-0.016793773583426597,-0.01704955188435886
1947-04-30,-0.04775671540026394,-0.047995223273022525
1947-05-31,-0.0095450020336173,-0.009792691201394588
1947-06-30,0.053326526552273545,0.053105889296564124
1947-07-31,0.04140683590819361,0.0411781646284326
1947-08-31,-0.017410274349284216,-0.01761677379905291
1947-09-30,-0.004673944477930125,-0.005300968032365017
1947-10-31,0.024823865184882665,0.02429158391745001
1947-11-30,-0.0191286039085401,-0.01977634766735281
1947-12-31,0.031033793844711388,0.030230820890906118
1948-01-31,-0.037880028662166554,-0.038602486570903705
1948-02-29,-0.04345703750261798,-0.04408945471603687
1948-03-31,0.08290113717970837,0.08205934868053433
1948-04-30,0.03822411273645665,0.037415762255732066
1948-05-31,0.07460385732652708,0.07383271074490683
1948-06-30,-0.0003268217354571723,-0.0012061921693019562
1948-07-31,-0.05040894532382678,-0.05120829055734444
1948-08-31,0.0037308727814537868,0.00284809552025056
1948-09-30,-0.029996951224170676,-0.030404881189220245
1948-10-31,0.06041305066865266,0.05988420771629088
1948-11-30,-0.09231013831095503,-0.09272939180388717
1948-12-31,0.03251438654807082,0.03197826610526433
1949-01-31,0.0029269151701998286,0.0019245653002046836
1949-02-28,-0.02895480058345612,-0.029810121603219164
1949-03-31,0.04153547179680639,0.040412873319602305
1949-04-30,-0.0180341305396583,-0.01901634709979083
1949-05-31,-0.028713359200172373,-0.029646510962830552
1949-06-30,0.0023072441681526445,0.0014256497857718653
1949-07-31,0.05649807771948301,0.055655512180870836
1949-08-31,0.026922233720130695,0.025978955657343983
1949-09-30,0.032019902298771274,0.03115462396018942
1949-10-31,0.03178080581917042,0.030750798840636362
1949-11-30,0.018614971179997664,0.017678997585425682
1949-12-31,0.052199328251549826,0.05114976374286506
1950-01-31,0.01781532513882822,0.016798700013308965
1950-02-28,0.015263124880554813,0.014370677109853291
1950-03-31,0.012734924737677344,0.011642240361130485
1950-04-30,0.04073663576238795,0.039739636580912396
1950-05-31,0.04444653274554011,0.04336265801767181
1950-06-30,-0.05827145162548719,-0.05910218445646076
1950-07-31,0.016003007308933448,0.014988219768802491
1950-08-31,0.05109119153010511,0.05012669201540909
1950-09-30,0.04920843564235455,0.04816221853951075
1950-10-31,-0.001137560691338746,-0.0023854772662428303
1950-11-30,0.029206201616682526,0.02802468527075641
1950-12-31,0.05816821011941986,0.0569020640578044
1951-01-31,0.059094316281574244,0.057721354137791
1951-02-28,0.013995801252901119,0.012881683139872147
1951-03-31,-0.021298439997180507,-0.0223166456556948
1951-04-30,0.05044107950526833,0.04913137613238461
1951-05-31,-0.022619547158079012,-0.02389048892497836
1951-06-30,-0.025523146401064123,-0.026751788655115294
1951-07-31,0.07168823789105705,0.07034313982025386
1951-08-31,0.045180780644391794,0.043742135851307706
1951-09-30,0.009068123837919773,0.007918943727173389
1951-10-31,-0.022668775681685127,-0.024193654421737154
1951-11-30,0.006272691175446932,0.00511640896429677
1951-12-31,0.03541319834429357,0.034121499196320126
1952-01-31,0.01716264341637208,0.015578084790278224
1952-02-29,-0.025251065057591227,-0.026372674587195166
1952-03-31,0.04580019914196143,0.044714973495241006
1952-04-30,-0.04918509583224029,-0.05037531265861561
1952-05-31,0.032920567793462974,0.03163185098667043
1952-06-30,0.03968836404417253,0.03816391280840259
1952-07-31,0.011408380237101667,0.00985275008967168
1952-08-31,-0.006751630742929171,-0.008211162171011366
1952-09-30,-0.019264218779478592,-0.020912075494278204
1952-10-31,-0.005257902801655945,-0.006570472704029107
1952-11-30,0.059673939992475056,0.0585972585709118
1952-12-31,0.031135949814529607,0.02955137120980922
1953-01-31,-0.001624871815042006,-0.0033009421602928635
1953-02-28,-0.0016901837668995556,-0.003126919314743959
1953-03-31,-0.012967583781839598,-0.014704355776018918
1953-04-30,-0.027766522454173215,-0.02940079346284108
1953-05-31,0.006885287653782601,0.005195608454981793
1953-06-30,-0.016306287226964145,-0.018037467672082586
1953-07-31,0.025182701533990715,0.02377039669754133
1953-08-31,-0.04438711075834534,-0.045994746135970654
1953-09-30,0.0030412850220717935,0.0013577224782164166
1953-10-31,0.04756601561816587,0.046249775998344234
1953-11-30,0.028662501162200593,0.027923271826573393
1953-12-31,0.0006548093016831569,-0.000665194477915021
1954-01-31,0.05279359383470594,0.051743993906781416
1954-02-28,0.01758614600135866,0.01681376140035451
1954-03-31,0.03749164536460703,0.036777151682363396
1954-04-30,0.0430940330123859,0.04221993230347687
1954-05-31,0.03184715368404811,0.031229187915406742
1954-06-30,0.0116706848372361,0.011003532864548138
1954-07-31,0.05071633918494345,0.050276161273166586
1954-08-31,-0.022895817764087778,-0.023326113778132318
1954-09-30,0.06470276511822792,0.06381143069605089
1954-10-31,-0.016168833005929306,-0.01678894742841186
1954-11-30,0.0957361449703169,0.09508187733238027
1954-12-31,0.055514196772685764,0.05458799853603158
1955-01-31,0.006855941089452866,0.006010759413158873
1955-02-28,0.031330396994630805,0.03054813020705427
1955-03-31,-0.001174288884830954,-0.002092898545330013
1955-04-30,0.03233362148787977,0.03130340856402558
1955-05-31,0.012174527159964699,0.010688505025947537
1955-06-30,0.06611806309873947,0.06494934673772113
1955-07-31,0.02003987206139657,0.019021307941331944
1955-08-31,0.004258497333791356,0.0026431580208332583
1955-09-30,-0.0020745145382793373,-0.0037500754217593135
1955-10-31,-0.025789913373943762,-0.027631883169777383
1955-11-30,0.07215094114200205,0.07044272920163275
1955-12-31,0.016632482625222433,0.014714267727876207
1956-01-31,-0.02812228318558918,-0.030164002960958114
1956-02-29,0.03976541613356299,0.03769186113001077
1956-03-31,0.06818587993717684,0.06662164682107696
1956-04-30,0.005070486002062058,0.0031730358322394903
1956-05-31,-0.04946088612145749,-0.05155476375372536
1956-06-30,0.03739182047387035,0.03543629262197867
1956-07-31,0.050800054675220974,0.04860075745845838
1956-08-31,-0.029939490455706097,-0.031502179620777726
1956-09-30,-0.04968212835970154,-0.051490975572627606
1956-10-31,0.007365206282303971,0.00482039443187654
1956-11-30,0.004769962532236605,0.0027627401654297667
1956-12-31,0.03496183205741943,0.032608886495098854
1957-01-31,-0.03225683269677049,-0.03481229350176329
1957-02-28,-0.018705947827708513,-0.02112937784749047
1957-03-31,0.02412043738108638,0.021759981050758936
1957-04-30,0.04514175315706015,0.04251666048696645
1957-05-31,0.03659279551364847,0.03386406880214787
1957-06-30,-0.005083360619007271,-0.00746907971378219
1957-07-31,0.008973074636922096,0.0060924820240955135
1957-08-31,-0.050065819219568874,-0.052367466629955284
1957-09-30,-0.057808109800760676,-0.06026215216113051
1957-10-31,-0.04136089532980636,-0.044228686802791906
1957-11-30,0.025840753699911456,0.022924710357186795
1957-12-31,-0.037551154246944884,-0.03977607459361898
1958-01-31,0.049549309146371456,0.046558219622502284
1958-02-28,-0.014466985130050958,-0.015649831016015248
1958-03-31,0.03377932985978305,0.03291266490246958
1958-04-30,0.030790061890664022,0.029925779695648025
1958-05-31,0.02465810451833783,0.023583988006998347
1958-06-30,0.0296987098434216,0.029482793880284408
1958-07-31,0.04480895085002046,0.04412095763945589
1958-08-31,0.019293860862731993,0.01886622681096828
1958-09-30,0.04838825998261154,0.04641301746800108
1958-10-31,0.02722346459771985,0.025337209208592837
1958-11-30,0.03059630652682621,0.029485645231596802
1958-12-31,0.05260822103432106,0.05018525481760783
1959-01-31,0.009102485399864024,0.0069863726014978145
1959-02-28,0.011290613630044133,0.009371984792257981
1959-03-31,0.004613500383993108,0.0025063581053768047
1959-04-30,0.03790696009554173,0.035857294372041215
1959-05-31,0.01955007078835358,0.01741310407122909
1959-06-30,0.0006050064279670142,-0.001813645533374375
1959-07-31,0.03447266845606922,0.031975956413025086
1959-08-31,-0.012418856449137983,-0.014284860459387705
1959-09-30,-0.04506354678396851,-0.048073794532472736
1959-10-31,0.015688105482486447,0.012566545735454904
1959-11-30,0.018674225598202643,0.016163456733661707
1959-12-31,0.028357955170237092,0.02497399157047453
1960-01-31,-0.06639812371326947,-0.06957818492808154
1960-02-29,0.014613938449604014,0.011778774983125073
1960-03-31,-0.01276610977863113,-0.016168418550634556
1960-04-30,-0.015268375761058661,-0.017237510125616584
1960-05-31,0.034216107018900876,0.031400846949824146
1960-06-30,0.022992805469495448,0.02052254746250659
1960-07-31,-0.022725232875840717,-0.02409411181010168
1960-08-31,0.03216786767854107,0.030509618372233538
1960-09-30,-0.058801736085887124,-0.06038630731335337
1960-10-31,-0.004722562305084721,-0.006811078324118869
1960-11-30,0.04864035815982737,0.047176695426617954
1960-12-31,0.048631695337668424,0.04709475093185689
1961-01-31,0.06397902794317734,0.06197581179302225
1961-02-28,0.03713645179408687,0.0355641379741618
1961-03-31,0.03106466246484718,0.02902789894419655
1961-04-30,0.0056088149928477105,0.0038007250036098394
1961-05-31,0.025825909300450922,0.02410597262879266
1961-06-30,-0.028571009239042544,-0.030495174285752658
1961-07-31,0.02975322997816998,0.027903943619786542
1961-08-31,0.026903156122998872,0.025488586801813096
1961-09-30,-0.019876284222882346,-0.02144489355447321
1961-10-31,0.02764473366404485,0.02583982539411145
1961-11-30,0.04519168684530839,0.0435243260614433
1961-12-31,0.0009153403654218462,-0.0008846983777679451
1962-01-31,-0.0363130344276974,-0.038646417448124804
1962-02-28,0.01946576902135999,0.017339337463044613
1962-03-31,-0.004614362614149159,-0.006583790221031394
1962-04-30,-0.0635338446380379,-0.0655987205331321
1962-05-31,-0.08511574178711467,-0.0873366837287165
1962-06-30,-0.08274960517785412,-0.08448902159531446
1962-07-31,0.06528660096206074,0.062390758716928785
1962-08-31,0.023483728062566378,0.021134636559924536
1962-09-30,-0.05020515105627821,-0.05219368694546933
1962-10-31,0.0021458207771476445,-0.0003864766764735128
1962-11-30,0.11043524245562297,0.10822801914316726
1962-12-31,0.011884683266690121,0.009460326687876774
1963-01-31,0.05186261845672324,0.049325848431590824
1963-02-28,-0.02200873865932307,-0.024238778386339366
1963-03-31,0.032983119431373664,0.030603213317482503
1963-04-30,0.04754339345310843,0.04491255747277445
1963-05-31,0.020034478131603084,0.017571050991204595
1963-06-30,-0.0179652937929774,-0.020125480411677166
1963-07-31,-0.001735118135972824,-0.004367454518084735
1963-08-31,0.052860752300915026,0.05032170483445553
1963-09-30,-0.011972141264270042,-0.014736625008736404
1963-10-31,0.027725451392090372,0.024660558975245328
1963-11-30,-0.005543446311946254,-0.008226103866004308
1963-12-31,0.021767778966240492,0.01877103896088106
1964-01-31,0.025513188868939274,0.022587559484271713
1964-02-29,0.0171364524457005,0.014436684182484782
1964-03-31,0.01773151502163417,0.014533132642246205
1964-04-30,0.004772193890977494,0.0019030690621961721
1964-05-31,0.017385931257385412,0.01474625375221228
1964-06-30,0.015133251492113198,0.01201333538879612
1964-07-31,0.02024452492012485,0.01733324448150242
1964-08-31,-0.011286427219583506,-0.013983587352404792
1964-09-30,0.030273966092784876,0.027468946012424444
1964-10-31,0.008926771826873958,0.006046327558063114
1964-11-30,0.0029863677172732306,0.00013214507535996844
1964-12-31,0.003749091066714616,0.0006625858135169693
1965-01-31,0.03863536405662127,0.03573653582827063
1965-02-28,0.006972459196091796,0.003916756009719302
1965-03-31,-0.00978977387470259,-0.013428903895990274
1965-04-30,0.0336701257865446,0.030424052519552047
1965-05-31,-0.0044751244317892125,-0.007656701616824302
1965-06-30,-0.05197319313970361,-0.05531285893987681
1965-07-31,0.016799615098527676,0.013603992240228235
1965-08-31,0.030942888381652045,0.027550818578697456
1965-09-30,0.031935190297607274,0.028694296050803647
1965-10-31,0.029236252246948258,0.026003437861100265
1965-11-30,0.003117533970948827,-0.00028704410205060427
1965-12-31,0.013492378663721105,0.010155124716324071
1966-01-31,0.012144158880122768,0.008327312040371515
1966-02-28,-0.008596481042452031,-0.011983156137776452
1966-03-31,-0.020902690516797495,-0.024727396514039213
1966-04-30,0.024739560056548537,0.02126528169082409
1966-05-31,-0.05275514970296924,-0.05673605209714494
1966-06-30,-0.010331010869446766,-0.014027557452522488
1966-07-31,-0.01297800924366943,-0.016527615292005415
1966-08-31,-0.07573714607112847,-0.07956933923053422
1966-09-30,-0.007003963437812288,-0.010959957810853904
1966-10-31,0.04234065714904123,0.03754482106404855
1966-11-30,0.017594382151013166,0.013535190054319246
1966-12-31,0.00621408032385995,0.002208034404980186
1967-01-31,0.08556173359486241,0.08102915437650937
1967-02-28,0.01101609444874585,0.0073746194352231065
1967-03-31,0.043419719663762235,0.03930348985027554
1967-04-30,0.041571146258731595,0.03824988193761558
1967-05-31,-0.039461659444636976,-0.04263228936118579
1967-06-30,0.027071577005212122,0.024366739298583573
1967-07-31,0.04918023349319767,0.04583597020526864
1967-08-31,-0.006400405431485456,-0.009595783693105098
1967-09-30,0.03428278024979736,0.03098363574610441
1967-10-31,-0.027485199661643978,-0.03133398448488123
1967-11-30,0.007959151367185724,0.004338038510181441
1967-12-31,0.03383055029301496,0.030327001692530553
1968-01-31,-0.0361958905222407,-0.0400117663691032
1968-02-29,-0.033746137412408506,-0.03741799862574979
1968-03-31,0.0051518871655287235,0.0013600305364362963
1968-04-30,0.09417641121297482,0.08961045030887949
1968-05-31,0.026932621358197295,0.022428991835564904
1968-06-30,0.011533657731748859,0.007246045835968662
1968-07-31,-0.02169747601444527,-0.02634987943603362
1968-08-31,0.018085480362915574,0.013882982553220291
1968-09-30,0.044998271246549315,0.04057731853856317
1968-10-31,0.00902025823469832,0.004672310327152429
1968-11-30,0.05880759121866985,0.054331670350685535
1968-12-31,-0.03389593191997542,-0.03806899748553394
1969-01-31,-0.006828338100197895,-0.012060798990017885
1969-02-28,-0.053871611004215,-0.05830336935711555
1969-03-31,0.030946969363715215,0.026222086865562932
1969-04-30,0.0206029871772051,0.01526330029012768
1969-05-31,0.005188168400138693,0.00034540464209031896
1969-06-30,-0.0680552308441128,-0.07275676767915817
1969-07-31,-0.06521290541491087,-0.07012427567111867
1969-08-31,0.05182815088365733,0.04655220218868816
1969-09-30,-0.022029433894681594,-0.028178825233799554
1969-10-31,0.055691199306005634,0.04941086243308135
1969-11-30,-0.0322382356319868,-0.03719940145800682
1969-12-31,-0.019583350159976254,-0.025825173628944986
1970-01-31,-0.07274517548702764,-0.07839615657381227
1970-02-28,0.05713831130295932,0.05074790031564835
1970-03-31,-0.004783543576955984,-0.010412626127896507
1970-04-30,-0.10543203340682483,-0.10997064790632916
1970-05-31,-0.06438403988605101,-0.06930028823890955
1970-06-30,-0.05117896078992512,-0.056604665255673425
1970-07-31,0.0737719621228774,0.06813470237155395
1970-08-31,0.05022006780886956,0.044732732038820666
1970-09-30,0.047649709552205266,0.042175254720172584
1970-10-31,-0.0183263513842703,-0.022855597804954164
1970-11-30,0.050822094834026554,0.04601067227855671
1970-12-31,0.060778755109320626,0.05636532243713743
1971-01-31,0.05209390720316098,0.0481132169851366
1971-02-28,0.0168934422932272,0.013616738382334459
1971-03-31,0.04506268323250828,0.04194834746019538
1971-04-30,0.03331380675734574,0.03050089621477059
1971-05-31,-0.03656734171599174,-0.03945893198860084
1971-06-30,0.0039240269551601425,0.00017663200448980731
